gameWeek,predictTeam,predict_proba,probaGuess,favorite,lineGuess,Line
8,Philadelphia Eagles,0.915195269905,16.0,Philadelphia Eagles,16.0,13.0
8,Minnesota Vikings,0.858863219769,15.0,Minnesota Vikings,14.0,-9.5
8,New England Patriots,0.78959837771,14.0,New England Patriots,11.0,7.0
8,New Orleans Saints,0.758372173469,13.0,New Orleans Saints,13.0,9.0
8,Kansas City Chiefs,0.744806112686,12.0,Kansas City Chiefs,12.0,7.5
8,Cincinnati Bengals,0.707531762815,11.0,Cincinnati Bengals,15.0,10.0
8,Seattle Seahawks,0.668910553655,10.0,Seattle Seahawks,10.0,5.5
8,Atlanta Falcons,0.618340760647,9.0,Atlanta Falcons,9.0,-4.5
8,Pittsburgh Steelers,0.610635198844,8.0,Pittsburgh Steelers,7.0,-3.0
8,Dallas Cowboys,0.556765161864,7.0,Dallas Cowboys,5.0,-2.5
8,Buffalo Bills,0.543847511772,6.0,Buffalo Bills,6.0,2.5
8,Baltimore Ravens,0.506528565435,5.0,Baltimore Ravens,8.0,3.0
8,Carolina Panthers,0.496104439097,4.0,Tampa Bay Buccaneers,4.0,2.0
